audio_path,transcription,speaker_id,session_id,orig_start,orig_end,style,utt_id,style_bin,split,split_mixed_to_constrained_aux,split_mixed_to_constrained_aux_note,split_reverse_aux
data/audio/005511.wav,àtíjunu mà,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005961.wav,yènrìn erínrin kẹ̀,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005660.wav,o̩mi ọwanfán màrọn,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005634.wav,mama túógbó erha,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005480.wav,dè̩lọ́mè̩ fuamè̩ vbágbó̩n na,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005676.wav,rhòro o̩re vúnrhòmì érhére,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005659.wav,mírá khá kwuẹnmí ẹ́ ó̩ghẹnẹ mẹ̀,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005968.wav,jésu ọmọ mèrí,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005622.wav,echamiro̩,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005930.wav,ọmúren égban enègban,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005702.wav,rhì imáfbe̩ fbé rì ifbérú so,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005387.wav,érhúnmù òhima the lord’s prayer,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005434.wav,yàhá yènrin vb’é̩ é̩ké̩ríme̩,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005683.wav,n’ọbie vaya vùè vbá rhómi,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005668.wav,wue̩nmẹ,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005557.wav,íjóró ìvbàdèzee òwa ebè,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005609.wav,égbégbé úyí vbé̩kẹrí ífuotọ̀,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005907.wav,múza rhèafia ́rhèáná,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005426.wav,ífúótó̩ òghogbe ore̩nre̩n nà,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005820.wav,biriki kha ya zògírán ẹ,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005524.wav,rh’òyánmá kàmá tòhán ma,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005658.wav,ọyihọze khọ́rí rù àre,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005358.wav,ó̩nò̩ námé̩ è̩gwúanrin,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005608.wav,khọ̀no̩ghé vbí kẹ̀ e̩,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005812.wav,‘khọnrin o̩ghẹnẹ nì vbá ma mìè̩,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005522.wav,vbí má rirù vbírinmi,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005483.wav,ebè,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005798.wav,wue̩nmẹ,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005559.wav,ésò né̩ re èmá mọ̀rin,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005378.wav,údógbé kè̩mé̩ úné̩mé̩ ékpè̩dó,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005929.wav,ọmúren égban enègban,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005835.wav,wue̩nmẹ,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005686.wav,wue̩nme̩,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005389.wav,íyówá ébé,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005592.wav,máyán m’óbo̩ kẹ hi,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005831.wav,rhì imáfbé̩ fberí ifbérhú so,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005404.wav,kwùèríùrò,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005755.wav,wẹ́ kháyhiẹnmì mẹ,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005885.wav,kpé̩ kpe̩ rhùkè lẹ o̩ghẹ́lẹ,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005847.wav,ogbo ogbo,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005503.wav,vb’óghò èrhèré ágbó̩n áísìfómi,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005372.wav,chief sa dàlùmo̩ ní ìmàhíó dé̩ kè̩,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005430.wav,vbi erhére é̩rè̩ mìyhiamma ẹ,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005709.wav,èvbá sùjóró ‘n’ọ̀gbò̩n hívbóhíma,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005563.wav,owé̩nná ìrhè̩ke̩ke̩n erí ìrhéróró,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005851.wav,ógbó oò,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005828.wav,wue̩nmẹ kẹri ohìmá wue̩nmẹ,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005418.wav,vbá kwùè̩nmi ó̩rin ee,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005708.wav,e̩yin o̩ba ògo òun ni o̩ló̩run yìn fún isé̩ ìyanu rè̩…,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005757.wav,rhake̩nhígbe ké̩ze,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005626.wav,anè̩yé̩ ané̩ru,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005408.wav,émùrú namè̩ mìtú’óbode̩,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005940.wav,nivbí yhia ẹkẹrì we̩nmi rín,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005756.wav,ake̩nhíìgbe tithes,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005558.wav,ésò mọ̀rin èmánère,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005944.wav,yènrìn eri ikwoyhia,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005513.wav,àkúerìàn,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005786.wav,mìràkwùẹ̀nmí ẹ́ ó̩ghẹnè̩mẹ́,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005905.wav,itovbegbe kọre,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005604.wav,ohíma,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005768.wav,ó̩ghẹ́nẹ́mé̩ ógbó ọnú wè̩ tóhan mẹ̀,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005717.wav,vbavbà anàze nédanràn,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005377.wav,kúégbèrhò gbé̩n ébé énìvbo̩ná ó̩rho̩rherin ko̩re vbí arhòrò,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005540.wav,áyòyèze hi vbó̩nọ̀se,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005449.wav,émúrú name̩ mìtúóbóde̩,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005649.wav,mírá khá kwuẹnmí ẹ́ ó̩ghẹnẹ mẹ̀,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005576.wav,ákúé ma agbó̩n u dá hivbò̩,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005949.wav,o̩gbáro omìò̩wanfa zé,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005901.wav,èkàrò ọ́rhọrhìn sífómi psalm 1171–end,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005932.wav,rhanrín ọrè nò̩ khò̩mito̩n fúá,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005552.wav,vbá vbá ívbokhán yowa ebe,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005682.wav,kwòni vbá khá gwù gwónọ́se,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005772.wav,íjóró khókpà mí ráha so oò éé,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005946.wav,o̩rándù sijòro kwuẹmi,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005644.wav,mírá khá kwuẹnmí ẹ́ ó̩ghẹnẹ mẹ̀,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005429.wav,ró̩ rho̩mo̩ ke̩ tòba,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005575.wav,mi vbari ẹ́ o èrhá,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005457.wav,vb’ekureghè vbi ékúréghe vbíri vbìri,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005595.wav,érésésò yàn m’òbò̩ hì orí ikh’óhí áre,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005586.wav,ó̩ghẹnẹ̀ mà,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005411.wav,mìtú’óbode̩ ee,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005893.wav,hurhe wùè̩nmẹ̀,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005420.wav,mìrá kwùè̩mní é̩ reafíá rhè ana,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005784.wav,ọnó̩ má mo̩rin jésú vbagbó̩n ó̩re o,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005629.wav,erha ogbo o erha,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005466.wav,mìrá kwùè̩mní e ó̩ghé̩le̩ me̩,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005934.wav,rhànrìn ọré rú namè̩,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005679.wav,wue̩nmẹ kẹri ohìmá wue̩nmẹ,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005612.wav,ó̩ghè̩ne̩ nò̩ma érhéhúnrún u kporin,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005560.wav,màmọ́rin màmá né̩è̩ re,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005488.wav,ò̩kpa ékáró̩ ò̩rhò̩rhèrìn yá ṣe̩ èrẹnrìn,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005883.wav,ọrá van ẹ́ arhò rá mó se ná ẹ,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005667.wav,hu yhia ẹkẹri rí ròró zà,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005566.wav,ugwofori okho̩nrìnfó,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005692.wav,bìrìki khá yá zògírán ẹ,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005731.wav,vbí ífuaro yẹ kh’ó̩ré ọ́rhọn erhùnmu,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005680.wav,wue̩nme̩,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005353.wav,mìrhán hàze dàvbé isreal máà,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005452.wav,emúrú námè̩ mìtu’obodè̩,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005462.wav,mìrá kwùè̩mní e ó̩ghé̩le̩ me̩,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005830.wav,vba sijorò ọ̀ré sé̩se̩,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005532.wav,ììse̩e̩,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005670.wav,wue̩nmẹ,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005862.wav,jesù o̩ghẹ́nẹ ójíé mẹ,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005779.wav,mirhókpa mẹè̩ zé oo erha,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005799.wav,wue̩nmẹ kẹri ohìmá wue̩nmẹ,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005882.wav,ọrá mosé naè̩ rá ván ẹ árho̩,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005647.wav,mírá khá kwuẹnmí ẹ́ ó̩ghẹnẹ mẹ̀,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005640.wav,mama túógbó erha,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005684.wav,’khọ̀nrin o̩ghẹ́nẹ́ ni vbá ná mie̩,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005753.wav,àkàn yàn ó̩ré kwúénmó̩rin,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005826.wav,wue̩nmẹ kẹri ohìmá wue̩nmẹ,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005390.wav,íjóró ìvbàdèze owá ébé,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005421.wav,vbá kwùè̩nmi ó̩rin,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005891.wav,vbá ní vba dazé̩ ohimá,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005414.wav,kháyhíé̩n nò̩fuamè̩ hivbi urhomi egwùà,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005359.wav,ìrè̩nmì èrí íre̩nsé̩,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005619.wav,echamiro̩ ùrhẹ khínrín ohíma,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005845.wav,ètòmẹ̀ khá khírin òrẹ̀nmí,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005763.wav,ó̩ghẹ́nẹ́mé̩ ógbó ọnú wè̩ tóhan mẹ̀,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005743.wav,nọ̀ dìn e ma ku gwúeri ìfbérhu ìrínmí,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005701.wav,sujoro owuẹnme̩ ò̩ré sé̩se,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005431.wav,há rù ohí ó̩hé̩me̩,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005632.wav,vbì o̩nó̩se núruma,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005923.wav,joró rin vb’erhọ̀ ọnivbi yanmí,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005427.wav,yhìọ̀ mé̩ vb’ék’ógwúé mè̩,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005371.wav,ó̩nó̩jíé,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005855.wav,èrhá mi ó̩kpá nárhé ze na ẹ̀,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005730.wav,vbẹ̀ kẹ̀ri nọse èrí ghémí ó̩ré,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005933.wav,rhànrìn ọré rú namè̩,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005544.wav,ììse̩e̩,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005675.wav,vbagbọn gwueri vbì írínmi,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005738.wav,àkàn yàn ó̩ré kwúénmó̩rin,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005485.wav,ó̩ra úrhúdú ke̩ yan,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005579.wav,o̩ghẹ́nẹ èè khayihẹ nò̩fúámé̩,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005650.wav,ojie’ no̩ l’ójìerọn,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005525.wav,vbí màri rhòyánmá tòhan énèyanmi mà,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005357.wav,úyì èkpé̩ èrí ìrúáojie ní’ ó̩ghè̩lé̩ n’òkwále̩,,une016_01,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005551.wav,chami ovúọ̀nrìn dá fberin,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
data/audio/005746.wav,vbávba anàzè̩ nèdànrán,,une016_02,,,reading,,constrained,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,test
