audio_path,transcription,speaker_id,session_id,orig_start,orig_end,style,utt_id,style_bin,split,split_mixed_to_constrained_aux,split_mixed_to_constrained_aux_note,split_reverse_aux
data/audio/002231.wav,ówé̩ na dá tó mè̩ ò̩ má ló̩za,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002232.wav,ò̩ hà íní ókhúóró ófefè na,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002233.wav,è á da za,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002234.wav,ókhúóró kè̩mé̩ ma za ò̩ má dòbo mè̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002235.wav,mà ú wè̩n mo̩nì úgbe̩re̩ úgbe̩re̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002236.wav,màá tùogbo vi óbó̩ kò̩reè úgbe̩re̩úgbe̩re̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002237.wav,èchami ò̩ó̩ ru na mè̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002238.wav,é̩ké̩rí kè̩me̩ ò̩ó̩ rè̩re̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002239.wav,é̩ké̩rí kè̩me̩ ò̩ó̩ rè̩re̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002240.wav,me̩me̩ gó̩ màá kìri rherhumu na nì úgbe̩re̩úgbe̩re̩ ví ówá ósòhùrù,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002241.wav,yé̩ ósòhùnrù ò̩ ri ákpàri obò̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002242.wav,ósòhùnrùn ò̩ó̩ gòró kpàrobò̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002243.wav,évbórí ósòsò ívbo̩ nò̩ ini,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002244.wav,è má míé̩ sò̩ na,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002245.wav,e dá lò̩ róví é̩ké̩rí ìmùmù za,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002246.wav,è dá lò̩ sé̩ní údégbé óvevè,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002247.wav,ye̩ i émírìn nà ò̩ dáà,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002248.wav,ò̩dá bùn gbè naàrè,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002249.wav,mè̩mè̩ túógbo ye̩ i ò̩ má,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002250.wav,ò̩ má kù mé̩za,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002251.wav,échami údégbé kè̩mé̩ ídégbé kè̩mé̩ ékpè̩dó,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002252.wav,úné̩mé̩ ékpè̩dó kàmá nà,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002253.wav,vádúgbó kè̩mé̩ úzànú quarter,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002254.wav,èvbòrè ère é gorò dàre̩n mè̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002255.wav,àà ye̩ sammy àá o,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002256.wav,vàze ódò nà mì se̩ne̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002257.wav,vàzé ódò nà mì se̩ne̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002258.wav,òkpèrhari go̩ ò̩re̩nmè̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002259.wav,ò̩ó̩ che mè̩ úgbe̩re̩úgbe̩re̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002260.wav,màá sè̩nì ódí kò̩reè àa gbarhòrho,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002261.wav,àá gbarhòrho,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002262.wav,ò̩má mùò̩rin,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002263.wav,ímò dé ze vi,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002264.wav,vá àdúgbó kè̩mé̩ nímí mó̩re̩n,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002265.wav,é̩rè̩rín rin,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002266.wav,évbórí ésòsò vá se ye̩ i,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002267.wav,àrírhá rhòrhì údégbé kàma,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002268.wav,ó̩hin rin ívbùdégbé rin,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002269.wav,despite ye̩mì lú ukpo gberi ekavi ótó̩ì hausa,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002270.wav,mè jíè̩nè̩ rhorhúdégbé kè̩mé̩ na,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002271.wav,á nà bíó̩ mè̩ i,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002272.wav,mè vá rhòrho̩rè,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002273.wav,àá mè dáà be̩mè̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002274.wav,mi vá rhòrho̩rè,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002275.wav,údégbé kè̩mé̩ mí dà use̩ni údégbè hausa,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002276.wav,mí guorò ì chèze vi owà,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002277.wav,é̩ mì mò̩sì hárhùrhùdégbé kè̩mé̩ na,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002278.wav,ò̩ó̩ mà hinrin hausa màá rè̩re̩ vi íno kè̩mé̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002279.wav,àà yé̩ hausa váze àyé̩mí ya mìè ùrhòrhò narè,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002280.wav,ò̩ má rhúrho̩ re̩nre̩n but èkékà mì rhuo̩ni,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002281.wav,à rí rhòrhuo̩ rì ìmá ne̩ rhorhuo̩ rì,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002282.wav,so vi kàdúná nìmì ivi áhì ní,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002283.wav,mì gbákayan,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002284.wav,mì gbákayan mì e̩rhu irhomu nò̩sè,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002285.wav,ó̩mo̩ kè̩me̩ yówa ebè,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002286.wav,ó̩nó̩ okhúórho,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002287.wav,o̩no̩mò̩rhè o,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002288.wav,èyí owa ebé,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002289.wav,è dá vàdè ze,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002290.wav,é sò ívo̩ nò̩ dá mo̩rin ókhúórhò,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002291.wav,é sò ívbo̩ ò̩dáà mo̩rin o̩mò̩rhè,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002292.wav,è̩ má rù,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002293.wav,rhùrhurhu èé tùogbo vóbó̩ kè̩mé̩ á nèmè dúarè sé̩ na,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002294.wav,ósòhùnrùn dóbò̩ mi ámò̩riǹ íkpá óbó̩ lé̩ro̩ nimi,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002295.wav,è̩ dúarè se̩vi,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002296.wav,á nò̩ àmosè lí ò̩níìrin,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002297.wav,mí dà tuogbo ye̩ mi rhúrhu,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002298.wav,éká nìmì ruru gan íne kìrè árú dòso mè̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002299.wav,èrírhà dóbi ni òrhàmì ri gbemè̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002300.wav,èrírhà dóbi ni òrhàmì rí gbò̩khuo,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002301.wav,ókhúórhó kè̩mé̩ hínyín àrè,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002302.wav,òrhàmì ó̩va gùòrò gbe ma vi íkhúóhíámi ó̩gè̩ne̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002303.wav,ví ótó̩ nìmà ínrhan,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002304.wav,émìrin ò̩kpaà,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002305.wav,ò̩ró̩ ke̩mè̩ ké̩ na,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002306.wav,ò̩ríhi ì má sé̩ mò̩rìn ówá è gbe mè̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002307.wav,ówá erha mè̩ máà yèrin nà,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002308.wav,mì à dà mó̩rín ówà é gbé me̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002309.wav,mì vá wè̩nme̩ ósòrùn ye̩ i ha,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002310.wav,osòhùnrùn ogbo o,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002311.wav,émúru namè̩ mè váa tùogbo de̩ úgbe̩re̩úgbe̩re̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002312.wav,mé̩í ósòrùn ò̩ rúó̩rì,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002313.wav,nó̩ má á dòbó mé̩ ò̩hò̩nhán,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002314.wav,ímò̩ ké̩me̩ ò̩rin,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002315.wav,ò̩mó̩ rínsún mé̩ nò̩ írín ò̩hívo̩ ò̩ má mò̩rìn o̩mò̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002316.wav,ì máé̩ ò̩rhà ré o,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002317.wav,ò̩ mo̩rín ísú mé̩ nó̩ másé̩ mò̩ rowà,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002318.wav,ì máé̩ ò̩rhà ré o,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002319.wav,but ímò̩ gó̩ rin me̩ ni máe̩ hìan mósórún í,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002320.wav,ósòhúnrùn ò̩ rí ìkpiho namè̩ mí kìrì è̩mowà,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002321.wav,mí á yìnrìn vo̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002322.wav,áhín ré̩n e̩re̩vi ahò̩,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002323.wav,mì à hú,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
data/audio/002324.wav,éèvá è̩há nó̩ vbè̩ye̩ i,SAM,une011,,,natural,,naturalistic,train,train,speaker-overlap auxiliary split; constrained speakers appear across splits,train
